"","eventDate","eventID","decimalLatitude","decimalLongitude","location","image.filename","image.quality","est.cam.height","substrate","image.coder","notes","QC.review"
"321","2020-07-17T10:22:17Z","2020-07-17T10:22:17Z_EAC_Cole_Harbour_G0060533",44.67001996,-63.45339872,"Cole Harbour","G0060533",2,2,"Soft ","A.O. ","","A.D."
"322","2020-07-17T10:22:27Z","2020-07-17T10:22:27Z_EAC_Cole_Harbour_G0060534",44.67003408,-63.45338826,"Cole Harbour","G0060534",2,2,"Soft","A.O. ","","A.D."
"323","2020-07-17T10:22:37Z","2020-07-17T10:22:37Z_EAC_Cole_Harbour_G0060535",44.67003929,-63.4533555,"Cole Harbour","G0060535",2,2,"Soft","A.O.","","A.D."
"324","2020-07-17T10:22:47Z","2020-07-17T10:22:47Z_EAC_Cole_Harbour_G0060536",44.67007945,-63.45324303,"Cole Harbour","G0060536",2,2,"Soft","A.O. ","","A.D."
"325","2020-07-17T10:22:57Z","2020-07-17T10:22:57Z_EAC_Cole_Harbour_G0060537",44.67012496,-63.45318481,"Cole Harbour","G0060537",2,1,"Soft","A.O.","","A.D."
"326","2020-07-17T10:23:07Z","2020-07-17T10:23:07Z_EAC_Cole_Harbour_G0060538",44.67015974,-63.45310419,"Cole Harbour","G0060538",2,1,"Soft","A.O.","","A.D."
"327","2020-07-17T10:23:17Z","2020-07-17T10:23:17Z_EAC_Cole_Harbour_G0060539",44.67018726,-63.45297059,"Cole Harbour","G0060539",2,1,"Soft","A.O.","","A.D."
"328","2020-07-17T10:23:27Z","2020-07-17T10:23:27Z_EAC_Cole_Harbour_G0060540",44.67025311,-63.45284968,"Cole Harbour","G0060540",2,1,"Soft","A.O.","","A.D."
"329","2020-07-17T10:23:37Z","2020-07-17T10:23:37Z_EAC_Cole_Harbour_G0060541",44.67031135,-63.45277191,"Cole Harbour","G0060541",2,2,"Soft","A.O.","","A.D."
"330","2020-07-17T10:23:47Z","2020-07-17T10:23:47Z_EAC_Cole_Harbour_G0060542",44.67037092,-63.45265491,"Cole Harbour","G0060542",2,1,"Soft","A.O.","","A.D."
"331","2020-07-17T10:23:55Z","2020-07-17T10:23:55Z_EAC_Cole_Harbour_G0060543",44.67040246,-63.45256205,"Cole Harbour","G0060543",1,1,"Soft","A.O.","Actual Time of Photo ""2020-07-17  7:23:57 AM""","A.D."
"332","2020-07-17T10:24:07Z","2020-07-17T10:24:07Z_EAC_Cole_Harbour_G0060544",44.67049518,-63.45241661,"Cole Harbour","G0060544",0,NA,NA,"A.O.","","A.D."
"333","2020-07-17T10:24:15Z","2020-07-17T10:24:15Z_EAC_Cole_Harbour_G0060545",44.67055393,-63.45236057,"Cole Harbour","G0060545",2,1,"Soft","A.O.","Actual Time of Photo ""2020-07-17  7:24:17 AM""","A.D."
"334","2020-07-17T10:24:27Z","2020-07-17T10:24:27Z_EAC_Cole_Harbour_G0060546",44.6706071,-63.45228309,"Cole Harbour","G0060546",1,2,"Soft","A.O.","","A.D."
"335","2020-07-17T10:24:37Z","2020-07-17T10:24:37Z_EAC_Cole_Harbour_G0060547",44.67068774,-63.45217592,"Cole Harbour","G0060547",1,1,"Soft","A.O.","Eelgrass present but difficult to score","A.D."
"336","2020-07-17T10:24:47Z","2020-07-17T10:24:47Z_EAC_Cole_Harbour_G0060548",44.67073335,-63.45213003,"Cole Harbour","G0060548",1,1,"Soft","A.O.","","A.D."
"337","2020-07-17T10:24:58Z","2020-07-17T10:24:58Z_EAC_Cole_Harbour_G0060549",44.67079427,-63.45201325,"Cole Harbour","G0060549",2,2,"Soft","A.O.","Actual Time of Photo ""2020-07-17  7:24:57 AM""","A.D."
"338","2020-07-17T10:25:09Z","2020-07-17T10:25:09Z_EAC_Cole_Harbour_G0060550",44.67082183,-63.45195781,"Cole Harbour","G0060550",2,1,"Soft","A.O.","Actual Time of Photo ""2020-07-17  7:25:07 AM""","A.D."
"339","2020-07-17T10:25:17Z","2020-07-17T10:25:17Z_EAC_Cole_Harbour_G0060551",44.67087225,-63.45195042,"Cole Harbour","G0060551",2,1,"Soft","A.O.","","A.D."
"340","2020-07-17T10:25:27Z","2020-07-17T10:25:27Z_EAC_Cole_Harbour_G0060552",44.6709178,-63.45191318,"Cole Harbour","G0060552",2,2,"Soft","A.O.","ABNORMAL algae cover","A.D."
"341","2020-07-17T10:25:37Z","2020-07-17T10:25:37Z_EAC_Cole_Harbour_G0060553",44.67095011,-63.45188845,"Cole Harbour","G0060553",3,2,"Soft","A.O.","","A.D."
"342","2020-07-17T10:25:48Z","2020-07-17T10:25:48Z_EAC_Cole_Harbour_G0060554",44.6709695,-63.45187417,"Cole Harbour","G0060554",3,1,"Soft","A.O.","Actual Time of Photo ""2020-07-17  7:25:47 AM""","A.D."
"343","2020-07-17T10:25:57Z","2020-07-17T10:25:57Z_EAC_Cole_Harbour_G0060555",44.67100542,-63.4518524,"Cole Harbour","G0060555",3,1,"Soft","A.O.","","A.D."
"344","2020-07-17T10:26:07Z","2020-07-17T10:26:07Z_EAC_Cole_Harbour_G0060556",44.67108557,-63.45179044,"Cole Harbour","G0060556",3,1,"Soft","A.O.","","A.D."
"345","2020-07-17T10:26:17Z","2020-07-17T10:26:17Z_EAC_Cole_Harbour_G0060557",44.67115389,-63.45170925,"Cole Harbour","G0060557",2,2,"Soft","A.O.","","A.D."
"346","2020-07-17T10:26:28Z","2020-07-17T10:26:28Z_EAC_Cole_Harbour_G0060558",44.67122759,-63.4515797,"Cole Harbour","G0060558",2,2,"Soft","A.O.","Actual Time of Photo ""2020-07-17  7:26:27 AM""","A.D."
"347","2020-07-17T10:26:37Z","2020-07-17T10:26:37Z_EAC_Cole_Harbour_G0060559",44.67126303,-63.45149423,"Cole Harbour","G0060559",3,2,"Soft","A.O.","","A.D."
"348","2020-07-17T10:26:47Z","2020-07-17T10:26:47Z_EAC_Cole_Harbour_G0060560",44.67127437,-63.45142221,"Cole Harbour","G0060560",NA,NA,NA,"A.O.","","A.D."
"349","2020-07-17T10:26:57Z","2020-07-17T10:26:57Z_EAC_Cole_Harbour_G0060561",44.67128368,-63.45137366,"Cole Harbour","G0060561",2,2,"Soft","A.O.","","A.D."
"350","2020-07-17T10:27:07Z","2020-07-17T10:27:07Z_EAC_Cole_Harbour_G0060562",44.67129392,-63.4512619,"Cole Harbour","G0060562",3,2,"Soft","A.O.","","A.D."
"351","2020-07-17T10:27:17Z","2020-07-17T10:27:17Z_EAC_Cole_Harbour_G0060563",44.67129814,-63.45111968,"Cole Harbour","G0060563",3,2,"Soft","A.O.","","A.D."
"352","2020-07-17T10:27:27Z","2020-07-17T10:27:27Z_EAC_Cole_Harbour_G0060564",44.67132337,-63.45094062,"Cole Harbour","G0060564",3,2,"Soft","A.O.","","A.D."
"353","2020-07-17T10:27:37Z","2020-07-17T10:27:37Z_EAC_Cole_Harbour_G0060565",44.67133669,-63.45077764,"Cole Harbour","G0060565",3,2,"Soft","A.O.","","A.D."
"354","2020-07-17T10:27:47Z","2020-07-17T10:27:47Z_EAC_Cole_Harbour_G0060566",44.67136816,-63.45059563,"Cole Harbour","G0060566",2,1,"Soft","A.O.","","A.D."
"355","2020-07-17T10:27:57Z","2020-07-17T10:27:57Z_EAC_Cole_Harbour_G0060567",44.67138808,-63.45047077,"Cole Harbour","G0060567",1,1,NA,"A.O.","","A.D."
"356","2020-07-17T10:28:07Z","2020-07-17T10:28:07Z_EAC_Cole_Harbour_G0060568",44.67140162,-63.45039699,"Cole Harbour","G0060568",2,2,"Soft","A.O.","","A.D."
"357","2020-07-17T10:28:17Z","2020-07-17T10:28:17Z_EAC_Cole_Harbour_G0060569",44.67140756,-63.45033342,"Cole Harbour","G0060569",2,2,"Soft","A.O.","","A.D."
"358","2020-07-17T10:28:27Z","2020-07-17T10:28:27Z_EAC_Cole_Harbour_G0060570",44.6714403,-63.45023182,"Cole Harbour","G0060570",2,1,"Soft","A.O.","","A.D."
"359","2020-07-17T10:28:37Z","2020-07-17T10:28:37Z_EAC_Cole_Harbour_G0060571",44.67147025,-63.45005964,"Cole Harbour","G0060571",1,1,NA,"A.O.","","A.D."
"360","2020-07-17T10:28:47Z","2020-07-17T10:28:47Z_EAC_Cole_Harbour_G0060572",44.67149693,-63.44988842,"Cole Harbour","G0060572",3,1,"Soft","A.O.","","A.D."
"361","2020-07-17T10:28:57Z","2020-07-17T10:28:57Z_EAC_Cole_Harbour_G0060573",44.67151015,-63.44971323,"Cole Harbour","G0060573",1,2,"Soft","A.O.","","A.D."
"362","2020-07-17T10:29:07Z","2020-07-17T10:29:07Z_EAC_Cole_Harbour_G0060574",44.67148168,-63.44954956,"Cole Harbour","G0060574",3,1,"soft","A.O.","","A.D."
"363","2020-07-17T10:29:17Z","2020-07-17T10:29:17Z_EAC_Cole_Harbour_G0060575",44.67146388,-63.44946312,"Cole Harbour","G0060575",3,1,"Soft ","A.O.","","A.D."
"364","2020-07-17T10:29:27Z","2020-07-17T10:29:27Z_EAC_Cole_Harbour_G0060576",44.67144546,-63.4493798,"Cole Harbour","G0060576",3,1,"Soft","A.O.","","A.D."
"365","2020-07-17T10:29:37Z","2020-07-17T10:29:37Z_EAC_Cole_Harbour_G0060577",44.67141982,-63.44922296,"Cole Harbour","G0060577",3,1,"Soft","A.O.","","A.D."
"366","2020-07-17T10:29:47Z","2020-07-17T10:29:47Z_EAC_Cole_Harbour_G0060578",44.67137843,-63.4490544,"Cole Harbour","G0060578",3,1,"Soft","A.O.","","A.D."
"367","2020-07-17T10:29:57Z","2020-07-17T10:29:57Z_EAC_Cole_Harbour_G0060579",44.67134458,-63.44890015,"Cole Harbour","G0060579",1,1,"Soft","A.O.","Eelgrass present but difficult to score","A.D."
"368","2020-07-17T10:30:07Z","2020-07-17T10:30:07Z_EAC_Cole_Harbour_G0060580",44.67131135,-63.44875387,"Cole Harbour","G0060580",NA,NA,NA,"A.O.","","A.D."
"369","2020-07-17T10:30:17Z","2020-07-17T10:30:17Z_EAC_Cole_Harbour_G0060581",44.67127929,-63.44867485,"Cole Harbour","G0060581",3,1,"Soft","A.O.","","A.D."
"370","2020-07-17T10:30:27Z","2020-07-17T10:30:27Z_EAC_Cole_Harbour_G0060582",44.67126351,-63.44863319,"Cole Harbour","G0060582",3,1,"Soft","A.O.","","A.D."
"371","2020-07-17T10:30:37Z","2020-07-17T10:30:37Z_EAC_Cole_Harbour_G0060583",44.67123966,-63.44856715,"Cole Harbour","G0060583",3,1,"Soft","A.O.","","A.D."
"372","2020-07-17T10:30:47Z","2020-07-17T10:30:47Z_EAC_Cole_Harbour_G0060584",44.67117987,-63.44844599,"Cole Harbour","G0060584",3,1,"Soft","A.O.","","A.D."
"373","2020-07-17T10:30:57Z","2020-07-17T10:30:57Z_EAC_Cole_Harbour_G0060585",44.67111575,-63.44830301,"Cole Harbour","G0060585",3,1,"Soft","A.O.","","A.D."
"374","2020-07-17T10:31:07Z","2020-07-17T10:31:07Z_EAC_Cole_Harbour_G0060586",44.67107202,-63.44813966,"Cole Harbour","G0060586",3,2,"Soft","A.O.","","A.D."
"375","2020-07-17T10:31:16Z","2020-07-17T10:31:16Z_EAC_Cole_Harbour_G0060587",44.67105126,-63.44804654,"Cole Harbour","G0060587",3,1,"Soft","A.O.","Actual Time of Photo ""2020-07-17  7:31:17 AM""","A.D."
"376","2020-07-17T10:31:27Z","2020-07-17T10:31:27Z_EAC_Cole_Harbour_G0060588",44.67101348,-63.44787962,"Cole Harbour","G0060588",0,NA,NA,"A.O.","","A.D."
"377","2020-07-17T10:31:37Z","2020-07-17T10:31:37Z_EAC_Cole_Harbour_G0060589",44.67098714,-63.44772477,"Cole Harbour","G0060589",3,1,"Soft","A.O.","","A.D."
"378","2020-07-17T10:31:47Z","2020-07-17T10:31:47Z_EAC_Cole_Harbour_G0060590",44.67095542,-63.44759612,"Cole Harbour","G0060590",3,1,"Soft","A.O.","","A.D."
"379","2020-07-17T10:31:57Z","2020-07-17T10:31:57Z_EAC_Cole_Harbour_G0060591",44.67090514,-63.44742647,"Cole Harbour","G0060591",0,NA,NA,"A.O.","","A.D."
"380","2020-07-17T10:32:07Z","2020-07-17T10:32:07Z_EAC_Cole_Harbour_G0060592",44.67083228,-63.44727601,"Cole Harbour","G0060592",0,NA,NA,"A.O.","","A.D."
"381","2020-07-17T10:32:17Z","2020-07-17T10:32:17Z_EAC_Cole_Harbour_G0060593",44.67077349,-63.44715,"Cole Harbour","G0060593",0,NA,NA,"A.O.","","A.D."
"382","2020-07-17T10:32:27Z","2020-07-17T10:32:27Z_EAC_Cole_Harbour_G0060594",44.6707355,-63.44706637,"Cole Harbour","G0060594",2,1,"soft ","A.O.","","A.D."
"383","2020-07-17T10:32:37Z","2020-07-17T10:32:37Z_EAC_Cole_Harbour_G0060595",44.67068487,-63.44691668,"Cole Harbour","G0060595",0,NA,NA,"A.O.","","A.D."
"384","2020-07-17T10:32:47Z","2020-07-17T10:32:47Z_EAC_Cole_Harbour_G0060596",44.67064685,-63.446773,"Cole Harbour","G0060596",0,NA,NA,"A.O.","","A.D."
"385","2020-07-17T10:32:57Z","2020-07-17T10:32:57Z_EAC_Cole_Harbour_G0060597",44.6706161,-63.44670107,"Cole Harbour","G0060597",3,1,"Soft","A.O.","","A.D."
"386","2020-07-17T10:33:07Z","2020-07-17T10:33:07Z_EAC_Cole_Harbour_G0060598",44.67058316,-63.44658789,"Cole Harbour","G0060598",2,1,"Soft","A.O.","","A.D."
"387","2020-07-17T10:33:17Z","2020-07-17T10:33:17Z_EAC_Cole_Harbour_G0060599",44.67055586,-63.44648462,"Cole Harbour","G0060599",2,1,"Soft","A.O.","","A.D."
"388","2020-07-17T10:33:27Z","2020-07-17T10:33:27Z_EAC_Cole_Harbour_G0060600",44.67051029,-63.44632781,"Cole Harbour","G0060600",2,1,"Soft","A.O.","","A.D."
"389","2020-07-17T10:33:35Z","2020-07-17T10:33:35Z_EAC_Cole_Harbour_G0060601",44.67045983,-63.44621756,"Cole Harbour","G0060601",3,1,"Soft","A.O.","Actual Time of Photo ""2020-07-17  7:33:37 AM""","A.D."
"390","2020-07-17T10:33:48Z","2020-07-17T10:33:48Z_EAC_Cole_Harbour_G0060602",44.67039793,-63.44603868,"Cole Harbour","G0060602",2,1,"Soft","A.O.","Actual Time of Photo ""2020-07-17  7:33:47 AM""","A.D."
"391","2020-07-17T10:33:57Z","2020-07-17T10:33:57Z_EAC_Cole_Harbour_G0060603",44.67033793,-63.44587989,"Cole Harbour","G0060603",2,2,"Soft","A.O.","","A.D."
"392","2020-07-17T10:34:07Z","2020-07-17T10:34:07Z_EAC_Cole_Harbour_G0060604",44.67028183,-63.44573195,"Cole Harbour","G0060604",3,1,"Soft","A.O.","","A.D."
"393","2020-07-17T10:34:17Z","2020-07-17T10:34:17Z_EAC_Cole_Harbour_G0060605",44.67021453,-63.44557771,"Cole Harbour","G0060605",1,2,"Soft","A.O.","Eelgrass present but difficult to score","A.D."
"394","2020-07-17T10:34:27Z","2020-07-17T10:34:27Z_EAC_Cole_Harbour_G0060606",44.67013335,-63.4454244,"Cole Harbour","G0060606",3,1,"Soft","A.O.","","A.D."
"395","2020-07-17T10:34:37Z","2020-07-17T10:34:37Z_EAC_Cole_Harbour_G0060607",44.67006449,-63.44529851,"Cole Harbour","G0060607",2,2,"Soft","A.O.","","A.D."
"396","2020-07-17T10:34:47Z","2020-07-17T10:34:47Z_EAC_Cole_Harbour_G0060608",44.67000552,-63.44513098,"Cole Harbour","G0060608",2,2,"Soft","A.O.","","A.D."
"397","2020-07-17T10:34:57Z","2020-07-17T10:34:57Z_EAC_Cole_Harbour_G0060609",44.66996524,-63.44496953,"Cole Harbour","G0060609",2,2,"Soft","A.O.","","A.D."
"398","2020-07-17T10:35:06Z","2020-07-17T10:35:06Z_EAC_Cole_Harbour_G0060610",44.66992322,-63.44480414,"Cole Harbour","G0060610",2,2,"Soft","A.O.","Actual Time of Photo ""2020-07-17  7:35:07 AM""","A.D."
"399","2020-07-17T10:35:17Z","2020-07-17T10:35:17Z_EAC_Cole_Harbour_G0060611",44.66989508,-63.44459615,"Cole Harbour","G0060611",2,2,"Soft","A.O.","","A.D."
"400","2020-07-17T10:35:27Z","2020-07-17T10:35:27Z_EAC_Cole_Harbour_G0060612",44.66986774,-63.44440769,"Cole Harbour","G0060612",2,2,"Soft","A.O.","","A.D."
"401","2020-07-17T10:35:37Z","2020-07-17T10:35:37Z_EAC_Cole_Harbour_G0060613",44.66983571,-63.44428161,"Cole Harbour","G0060613",2,2,"Soft","A.O.","","A.D."
"402","2020-07-17T10:35:47Z","2020-07-17T10:35:47Z_EAC_Cole_Harbour_G0060614",44.66980557,-63.44417205,"Cole Harbour","G0060614",2,2,"Soft","A.O.","","A.D."
"403","2020-07-17T10:35:57Z","2020-07-17T10:35:57Z_EAC_Cole_Harbour_G0060615",44.66973098,-63.44398949,"Cole Harbour","G0060615",1,2,"Soft","A.O.","","A.D."
"404","2020-07-17T10:36:07Z","2020-07-17T10:36:07Z_EAC_Cole_Harbour_G0060616",44.66963022,-63.4438287,"Cole Harbour","G0060616",2,2,"Soft","A.O.","","A.D."
"405","2020-07-17T10:36:17Z","2020-07-17T10:36:17Z_EAC_Cole_Harbour_G0060617",44.6695717,-63.44369955,"Cole Harbour","G0060617",2,2,"Soft","A.O.","","A.D."
"406","2020-07-17T10:36:27Z","2020-07-17T10:36:27Z_EAC_Cole_Harbour_G0060618",44.669529,-63.44362516,"Cole Harbour","G0060618",2,2,"Soft","A.O.","","A.D."
"407","2020-07-17T10:36:37Z","2020-07-17T10:36:37Z_EAC_Cole_Harbour_G0060619",44.66949597,-63.44357732,"Cole Harbour","G0060619",3,2,"Soft","A.O.","","A.D."
"408","2020-07-17T10:36:47Z","2020-07-17T10:36:47Z_EAC_Cole_Harbour_G0060620",44.66947282,-63.44353448,"Cole Harbour","G0060620",2,2,"Soft","A.O.","","A.D."
"409","2020-07-17T10:36:57Z","2020-07-17T10:36:57Z_EAC_Cole_Harbour_G0060621",44.66942932,-63.44349183,"Cole Harbour","G0060621",2,1,"Soft","A.O.","","A.D."
"410","2020-07-17T10:37:07Z","2020-07-17T10:37:07Z_EAC_Cole_Harbour_G0060622",44.66933148,-63.443456,"Cole Harbour","G0060622",2,2,"Soft","A.O.","","A.D."
"411","2020-07-17T10:37:17Z","2020-07-17T10:37:17Z_EAC_Cole_Harbour_G0060623",44.66924351,-63.4434769,"Cole Harbour","G0060623",3,2,"Soft","A.O.","","A.D."
"412","2020-07-17T10:37:27Z","2020-07-17T10:37:27Z_EAC_Cole_Harbour_G0060624",44.66913495,-63.44352955,"Cole Harbour","G0060624",3,1,"Soft","A.O.","","A.D."
"413","2020-07-17T10:37:37Z","2020-07-17T10:37:37Z_EAC_Cole_Harbour_G0060625",44.66901788,-63.44356608,"Cole Harbour","G0060625",2,1,"Soft","A.O.","","A.D."
"414","2020-07-17T10:37:47Z","2020-07-17T10:37:47Z_EAC_Cole_Harbour_G0060626",44.66890061,-63.44363806,"Cole Harbour","G0060626",2,1,"Soft","A.O.","","A.D."
"415","2020-07-17T10:37:57Z","2020-07-17T10:37:57Z_EAC_Cole_Harbour_G0060627",44.66879458,-63.44370071,"Cole Harbour","G0060627",3,1,"Soft","A.O.","","A.D."
"416","2020-07-17T10:38:07Z","2020-07-17T10:38:07Z_EAC_Cole_Harbour_G0060628",44.66867798,-63.44378392,"Cole Harbour","G0060628",3,1,"Soft","A.O.","","A.D."
"417","2020-07-17T10:38:17Z","2020-07-17T10:38:17Z_EAC_Cole_Harbour_G0060629",44.66854445,-63.44383832,"Cole Harbour","G0060629",2,2,"Soft","A.O.","","A.D."
"418","2020-07-17T10:38:27Z","2020-07-17T10:38:27Z_EAC_Cole_Harbour_G0060630",44.66841966,-63.44388331,"Cole Harbour","G0060630",2,1,"Soft","A.O.","","A.D."
"419","2020-07-17T10:38:37Z","2020-07-17T10:38:37Z_EAC_Cole_Harbour_G0060631",44.66829977,-63.44393542,"Cole Harbour","G0060631",2,1,"Soft","A.O.","","A.D."
"420","2020-07-17T10:38:47Z","2020-07-17T10:38:47Z_EAC_Cole_Harbour_G0060632",44.66818958,-63.44394614,"Cole Harbour","G0060632",2,1,"Soft","A.O.","","A.D."
"421","2020-07-17T10:38:57Z","2020-07-17T10:38:57Z_EAC_Cole_Harbour_G0060633",44.66808768,-63.44391149,"Cole Harbour","G0060633",3,1,"Soft","A.O.","","A.D."
"422","2020-07-17T10:39:07Z","2020-07-17T10:39:07Z_EAC_Cole_Harbour_G0060634",44.66796457,-63.44385796,"Cole Harbour","G0060634",3,1,"Soft","A.O.","","A.D."
"423","2020-07-17T10:39:17Z","2020-07-17T10:39:17Z_EAC_Cole_Harbour_G0060635",44.66785573,-63.44379103,"Cole Harbour","G0060635",2,2,"Soft","A.O.","","A.D."
"424","2020-07-17T10:39:27Z","2020-07-17T10:39:27Z_EAC_Cole_Harbour_G0060636",44.66774981,-63.44371312,"Cole Harbour","G0060636",2,2,"Soft","A.O.","","A.D."
"425","2020-07-17T10:39:36Z","2020-07-17T10:39:36Z_EAC_Cole_Harbour_G0060637",44.66768276,-63.44361112,"Cole Harbour","G0060637",2,1,"Soft","A.O.","Actual Time of Photo ""2020-07-17  7:39:37 AM""","A.D."
"426","2020-07-17T10:39:47Z","2020-07-17T10:39:47Z_EAC_Cole_Harbour_G0060638",44.66759224,-63.44347798,"Cole Harbour","G0060638",2,1,"Soft","A.O.","","A.D."
"427","2020-07-17T10:39:58Z","2020-07-17T10:39:58Z_EAC_Cole_Harbour_G0060639",44.66749394,-63.44333799,"Cole Harbour","G0060639",2,1,"Soft","A.O.","Actual Time of Photo ""2020-07-17  7:39:57 AM""","A.D."
"428","2020-07-17T10:40:07Z","2020-07-17T10:40:07Z_EAC_Cole_Harbour_G0060640",44.66743077,-63.44321633,"Cole Harbour","G0060640",2,2,"Soft","A.O.","","A.D."
"429","2020-07-17T10:40:17Z","2020-07-17T10:40:17Z_EAC_Cole_Harbour_G0060641",44.66736532,-63.44310936,"Cole Harbour","G0060641",3,2,"Soft","A.O.","","A.D."
"430","2020-07-17T10:40:27Z","2020-07-17T10:40:27Z_EAC_Cole_Harbour_G0060642",44.66731376,-63.44302689,"Cole Harbour","G0060642",3,2,"Soft","A.O.","","A.D."
"431","2020-07-17T10:40:37Z","2020-07-17T10:40:37Z_EAC_Cole_Harbour_G0060643",44.66724246,-63.44291437,"Cole Harbour","G0060643",2,2,"Soft","A.O.","","A.D."
"432","2020-07-17T10:40:47Z","2020-07-17T10:40:47Z_EAC_Cole_Harbour_G0060644",44.66716263,-63.44277237,"Cole Harbour","G0060644",3,1,"Soft","A.O.","","A.D."
"433","2020-07-17T10:40:57Z","2020-07-17T10:40:57Z_EAC_Cole_Harbour_G0060645",44.66709569,-63.44262445,"Cole Harbour","G0060645",1,1,"Soft","A.O.","","A.D."
"434","2020-07-17T10:41:07Z","2020-07-17T10:41:07Z_EAC_Cole_Harbour_G0060646",44.6670316,-63.4424609,"Cole Harbour","G0060646",2,1,"Soft","A.O.","","A.D."
"435","2020-07-17T10:41:17Z","2020-07-17T10:41:17Z_EAC_Cole_Harbour_G0060647",44.66694575,-63.44230205,"Cole Harbour","G0060647",2,1,"Soft","A.O.","","A.D."
"436","2020-07-17T10:41:27Z","2020-07-17T10:41:27Z_EAC_Cole_Harbour_G0060648",44.66688634,-63.44216921,"Cole Harbour","G0060648",2,1,"Soft","A.O.","","A.D."
"437","2020-07-17T10:41:37Z","2020-07-17T10:41:37Z_EAC_Cole_Harbour_G0060649",44.66682798,-63.44204137,"Cole Harbour","G0060649",2,2,"Soft","A.O.","","A.D."
"438","2020-07-17T10:41:47Z","2020-07-17T10:41:47Z_EAC_Cole_Harbour_G0060650",44.66676637,-63.44189053,"Cole Harbour","G0060650",2,2,"Soft","A.O.","","A.D."
"439","2020-07-17T10:41:57Z","2020-07-17T10:41:57Z_EAC_Cole_Harbour_G0060651",44.66670187,-63.44173761,"Cole Harbour","G0060651",2,2,"Soft","A.O.","","A.D."
"440","2020-07-17T10:42:07Z","2020-07-17T10:42:07Z_EAC_Cole_Harbour_G0060652",44.66664311,-63.4415792,"Cole Harbour","G0060652",0,NA,NA,"A.O.","","A.D."
"441","2020-07-17T10:42:17Z","2020-07-17T10:42:17Z_EAC_Cole_Harbour_G0060653",44.66658354,-63.4414229,"Cole Harbour","G0060653",3,2,"Soft","A.O.","","A.D."
"442","2020-07-17T10:42:28Z","2020-07-17T10:42:28Z_EAC_Cole_Harbour_G0060654",44.66653108,-63.44124441,"Cole Harbour","G0060654",3,1,"Soft","A.O.","Actual Time of Photo ""2020-07-17  7:42:27 AM""","A.D."
"443","2020-07-17T10:42:37Z","2020-07-17T10:42:37Z_EAC_Cole_Harbour_G0060655",44.66648573,-63.44110779,"Cole Harbour","G0060655",1,2,"Soft","A.O.","","A.D."
"444","2020-07-17T10:42:47Z","2020-07-17T10:42:47Z_EAC_Cole_Harbour_G0060656",44.6664311,-63.44095335,"Cole Harbour","G0060656",3,2,"Soft","A.O.","","A.D."
"445","2020-07-17T10:42:57Z","2020-07-17T10:42:57Z_EAC_Cole_Harbour_G0060657",44.66636457,-63.44077762,"Cole Harbour","G0060657",2,1,"Soft","A.O.","","A.D."
"446","2020-07-17T10:43:07Z","2020-07-17T10:43:07Z_EAC_Cole_Harbour_G0060658",44.66630429,-63.44059807,"Cole Harbour","G0060658",0,NA,NA,"A.O.","","A.D."
"447","2020-07-17T10:43:17Z","2020-07-17T10:43:17Z_EAC_Cole_Harbour_G0060659",44.66623599,-63.4404339,"Cole Harbour","G0060659",1,1,"Soft","A.O.","","A.D."
"448","2020-07-17T10:43:27Z","2020-07-17T10:43:27Z_EAC_Cole_Harbour_G0060660",44.66614731,-63.44029663,"Cole Harbour","G0060660",2,2,"Soft","A.O.","","A.D."
"449","2020-07-17T10:43:38Z","2020-07-17T10:43:38Z_EAC_Cole_Harbour_G0060661",44.66607317,-63.44020567,"Cole Harbour","G0060661",3,1,"Soft","A.O.","Actual Time of Photo ""2020-07-17  7:43:37 AM""","A.D."
"450","2020-07-17T10:43:47Z","2020-07-17T10:43:47Z_EAC_Cole_Harbour_G0060662",44.66604063,-63.44014758,"Cole Harbour","G0060662",2,2,"Soft","A.O.","","A.D."
"451","2020-07-17T10:43:57Z","2020-07-17T10:43:57Z_EAC_Cole_Harbour_G0060663",44.66598365,-63.43999949,"Cole Harbour","G0060663",1,2,"Soft","A.O.","","A.D."
"452","2020-07-17T10:44:07Z","2020-07-17T10:44:07Z_EAC_Cole_Harbour_G0060664",44.66593035,-63.4397985,"Cole Harbour","G0060664",1,2,"Soft","A.O.","","A.D."
"453","2020-07-17T10:44:19Z","2020-07-17T10:44:19Z_EAC_Cole_Harbour_G0060665",44.66584232,-63.43959388,"Cole Harbour","G0060665",0,NA,NA,"A.O.","Actual Time of Photo ""2020-07-17  7:44:17 AM""","A.D."
"454","2020-07-17T10:44:27Z","2020-07-17T10:44:27Z_EAC_Cole_Harbour_G0060666",44.66578833,-63.43944574,"Cole Harbour","G0060666",0,NA,NA,"A.O.","","A.D."
"455","2020-07-17T10:44:37Z","2020-07-17T10:44:37Z_EAC_Cole_Harbour_G0060667",44.66572761,-63.4393034,"Cole Harbour","G0060667",3,1,"Soft","A.O.","","A.D."
"456","2020-07-17T10:44:47Z","2020-07-17T10:44:47Z_EAC_Cole_Harbour_G0060668",44.66570085,-63.43923549,"Cole Harbour","G0060668",2,1,"Soft","A.O.","","A.D."
"457","2020-07-17T10:44:57Z","2020-07-17T10:44:57Z_EAC_Cole_Harbour_G0060669",44.66566026,-63.43915569,"Cole Harbour","G0060669",2,2,"Soft","A.O.","","A.D."
