paddler,location,local.time,latitude,longitude,image.filename,image.quality,est.cam.height,substrate,eelgrass.present,braun.blanquet,rockweed.present,image.coder,notes,checked
Kristina Boerder,Owls Head,10-08-2020 12:59:46,44.71548245,-62.81286305,G0164588.JPG,1,3,soft,NA,NA,NA,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 12:59:56,44.71559565,-62.81291208,G0164589.JPG,2,3,soft,0,0,NA,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:00:06,44.71568168,-62.81293176,G0164590.JPG,2,3,soft,0,0,0,PS,kelp present,Y
Kristina Boerder,Owls Head,10-08-2020 13:00:16,44.7157487,-62.8129591,G0164591.JPG,2,3,soft,0,0,0,PS,kelp present,Y
Kristina Boerder,Owls Head,10-08-2020 13:00:26,44.7157993,-62.8129758,G0164592.JPG,2,3,soft,0,0,0,PS,kelp present,Y
Kristina Boerder,Owls Head,10-08-2020 13:00:36,44.71586649,-62.81304515,G0164593.JPG,2,3,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:00:46,44.71595207,-62.81308084,G0164594.JPG,2,3,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:00:56,44.71600837,-62.81311506,G0164595.JPG,1,3,soft,NA,NA,NA,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:01:06,44.71610429,-62.81320301,G0164596.JPG,3,3,mixed,0,0,0,PS,kelp present,Y
Kristina Boerder,Owls Head,10-08-2020 13:01:16,44.71619511,-62.81330402,G0164597.JPG,2,3,mixed,0,0,0,PS,kelp present,Y
Kristina Boerder,Owls Head,10-08-2020 13:01:25,44.71626975,-62.81335957,G0164598.JPG,1,3,NA,NA,NA,NA,PS,"Actual time 13:01:26, too deep/not clear enough to confidently ID cover type",Y
Kristina Boerder,Owls Head,10-08-2020 13:01:36,44.71637558,-62.8134301,G0164599.JPG,0,3,NA,NA,NA,NA,PS,too deep/not clear enough to confidently ID cover type,Y
Kristina Boerder,Owls Head,10-08-2020 13:01:45,44.71645947,-62.81349501,G0164600.JPG,2,3,soft,0,0,0,PS,Actual time 13:01:46 ,Y
Kristina Boerder,Owls Head,10-08-2020 13:01:56,44.71659396,-62.81358126,G0164601.JPG,2,3,soft,0,0,NA,PS,unsure about rockweed,Y
Kristina Boerder,Owls Head,10-08-2020 13:02:06,44.71666634,-62.81361206,G0164602.JPG,3,3,mixed,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:02:16,44.71678556,-62.81365839,G0164603.JPG,1,3,NA,NA,NA,NA,PS,too dark/deep; not clear enough to ID cover type,Y
Kristina Boerder,Owls Head,10-08-2020 13:02:26,44.71692667,-62.81373359,G0164604.JPG,2,3,rock,0,0,0,PS,some large algae - possibly kelp?,Y
Kristina Boerder,Owls Head,10-08-2020 13:02:36,44.71709525,-62.81379409,G0164605.JPG,1,3,NA,NA,NA,NA,PS,too dark/deep; not clear enough to confidently ID cover type,Y
Kristina Boerder,Owls Head,10-08-2020 13:02:46,44.71722466,-62.8138275,G0164606.JPG,3,3,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:02:56,44.71739912,-62.81386688,G0164607.JPG,2,3,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:03:06,44.71754572,-62.81392237,G0164608.JPG,1,3,NA,NA,NA,NA,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:03:16,44.71767466,-62.81398085,G0164609.JPG,0,3,NA,NA,NA,NA,PS,too deep to be confident about cover ID type,Y
Kristina Boerder,Owls Head,10-08-2020 13:03:26,44.71778862,-62.81406134,G0164610.JPG,0,3,NA,NA,NA,NA,PS,too deep to be confident about cover ID type,Y
Kristina Boerder,Owls Head,10-08-2020 13:03:37,44.71786504,-62.81419087,G0164611.JPG,0,3,NA,NA,NA,NA,PS,"Actual time 13:03:36, too deep to be confident about cover ID type",Y
Kristina Boerder,Owls Head,10-08-2020 13:03:46,44.71789714,-62.81425819,G0164612.JPG,0,3,NA,NA,NA,NA,PS,too deep to be confident about cover ID type,Y
Kristina Boerder,Owls Head,10-08-2020 13:03:57,44.71792664,-62.81435666,G0164613.JPG,0,3,NA,NA,NA,NA,PS,"Actual time 13:03:56, too deep to be confident about cover ID type",Y
Kristina Boerder,Owls Head,10-08-2020 13:04:06,44.71794368,-62.81444913,G0164614.JPG,1,3,soft,NA,NA,NA,PS,Not clear enough to confidently ID eelgrass and macroalgae,Y
Kristina Boerder,Owls Head,10-08-2020 13:04:16,44.71794875,-62.81452623,G0164615.JPG,3,3,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:04:26,44.71793848,-62.81462414,G0164616.JPG,2,3,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:04:36,44.7179495,-62.81469845,G0164617.JPG,2,3,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:04:46,44.71791832,-62.81474644,G0164618.JPG,3,3,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:04:56,44.71783941,-62.81480499,G0164619.JPG,3,3,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:05:06,44.71774644,-62.81481393,G0164620.JPG,3,3,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:05:16,44.7176284,-62.8148165,G0164621.JPG,2,3,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:05:26,44.71751269,-62.81481791,G0164622.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:05:36,44.71741912,-62.81482932,G0164623.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:05:46,44.71732207,-62.81482392,G0164624.JPG,3,2,soft,0,0,0,PS,Some dead eelgrass shoots,Y
Kristina Boerder,Owls Head,10-08-2020 13:05:56,44.71720541,-62.81480241,G0164625.JPG,3,2,soft,0,0,0,PS,Some dead eelgrass shoots,Y
Kristina Boerder,Owls Head,10-08-2020 13:06:06,44.717133,-62.81480547,G0164626.JPG,3,2,soft,0,0,0,PS,few dead eelgrass shoots,Y
Kristina Boerder,Owls Head,10-08-2020 13:06:16,44.71704753,-62.81481875,G0164627.JPG,3,2,soft,0,0,0,PS,few dead eelgrass shoots,Y
Kristina Boerder,Owls Head,10-08-2020 13:06:26,44.71700276,-62.8148439,G0164628.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:06:36,44.71697052,-62.81482761,G0164629.JPG,3,2,soft,0,0,0,PS,few dead solitary eelgrass shoots,Y
Kristina Boerder,Owls Head,10-08-2020 13:06:46,44.71692515,-62.81485049,G0164630.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:06:56,44.71688484,-62.81486264,G0164631.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:07:06,44.71686789,-62.8148952,G0164632.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:07:16,44.71682835,-62.81488764,G0164633.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:07:26,44.71678082,-62.81484569,G0164634.JPG,3,2,soft,0,0,1,PS,few dead solitary eelgrass shoots,Y
Kristina Boerder,Owls Head,10-08-2020 13:07:36,44.71674168,-62.81481146,G0164635.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:07:46,44.71668853,-62.8147587,G0164636.JPG,3,2,soft,0,0,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:07:56,44.71663023,-62.81472032,G0164637.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:08:06,44.71659197,-62.81466972,G0164638.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:08:16,44.71655054,-62.8146313,G0164639.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:08:26,44.71649895,-62.81459419,G0164640.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:08:36,44.71647472,-62.81456861,G0164641.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:08:46,44.71640696,-62.81453333,G0164642.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:08:56,44.71634132,-62.81449339,G0164643.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:09:06,44.7162791,-62.81445064,G0164644.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:09:16,44.71619287,-62.81442052,G0164645.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:09:26,44.71610229,-62.81440091,G0164646.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:09:36,44.71602599,-62.81438187,G0164647.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:09:46,44.71597683,-62.81436415,G0164648.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:09:56,44.71591735,-62.81435138,G0164649.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:10:06,44.7158398,-62.81432625,G0164650.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:10:16,44.71575644,-62.81430624,G0164651.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:10:26,44.71566187,-62.81427556,G0164652.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:10:36,44.71554832,-62.81429063,G0164653.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:10:46,44.71545041,-62.81428883,G0164654.JPG,3,2,soft,1,0.1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:10:56,44.71537821,-62.81430196,G0164655.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:11:06,44.71529462,-62.81431317,G0164656.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:11:16,44.71521551,-62.81432495,G0164657.JPG,3,2,soft,1,0.1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:11:26,44.71512956,-62.814326,G0164658.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:11:36,44.71504814,-62.81433653,G0164659.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:11:46,44.71495906,-62.81433229,G0164660.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:11:56,44.71487429,-62.81434411,G0164661.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:12:06,44.71482067,-62.81432324,G0164662.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:12:16,44.71479633,-62.81430317,G0164663.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:12:26,44.71472976,-62.81430293,G0164664.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:12:36,44.71462831,-62.81430003,G0164665.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:12:46,44.71454246,-62.81426638,G0164666.JPG,3,2,soft,1,0.1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:12:56,44.7144846,-62.81424942,G0164667.JPG,3,2,soft,1,0.5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:13:06,44.71437931,-62.8142194,G0164668.JPG,3,2,soft,1,0.1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:13:16,44.71427071,-62.81421703,G0164669.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:13:26,44.71420151,-62.81421173,G0164670.JPG,3,2,soft,1,0.5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:13:36,44.71410582,-62.81420707,G0164671.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:13:46,44.71400789,-62.81420156,G0164672.JPG,3,2,soft,1,0.1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:13:56,44.71389781,-62.81421131,G0164673.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:14:06,44.71377946,-62.8142093,G0164674.JPG,3,2,soft,1,0.5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:14:16,44.71365743,-62.81421525,G0164675.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:14:27,44.71352703,-62.81419207,G0164676.JPG,3,2,soft,1,0.5,0,PS,Actual time 13:14:26,Y
Kristina Boerder,Owls Head,10-08-2020 13:14:36,44.71342464,-62.81418493,G0164677.JPG,3,2,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:14:46,44.71329673,-62.81421935,G0164678.JPG,3,2,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:14:56,44.71318154,-62.81426094,G0164679.JPG,3,2,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:15:04,44.71309182,-62.81427659,G0164680.JPG,3,3,mixed,1,1,1,PS,Actual time 13:15:06,Y
Kristina Boerder,Owls Head,10-08-2020 13:15:16,44.71294877,-62.8143224,G0164681.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:15:26,44.7128217,-62.8143573,G0164682.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:15:36,44.71270709,-62.81442498,G0164683.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:15:46,44.71260307,-62.81445449,G0164684.JPG,3,3,soft,1,3,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:15:56,44.71248355,-62.81450003,G0164685.JPG,3,3,soft,1,3,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:16:06,44.71237064,-62.81453964,G0164686.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:16:17,44.71224121,-62.81456039,G0164687.JPG,3,3,soft,1,2,0,PS,Actual time 13:16:16,Y
Kristina Boerder,Owls Head,10-08-2020 13:16:26,44.71213726,-62.81459309,G0164688.JPG,3,3,soft,1,3,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:16:35,44.71203572,-62.81460668,G0164689.JPG,3,3,mixed,0,0,1,PS,Actual time 13:16:36,Y
Kristina Boerder,Owls Head,10-08-2020 13:16:47,44.71191091,-62.81469677,G0164690.JPG,3,2,mixed,1,1,1,PS,Actual time 13:16:46,Y
Kristina Boerder,Owls Head,10-08-2020 13:16:56,44.71181303,-62.81476701,G0164691.JPG,3,3,soft,1,0.1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:17:06,44.71171456,-62.81487031,G0164692.JPG,3,3,mixed,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:17:15,44.71165252,-62.81495619,G0164693.JPG,3,3,soft,1,2,0,PS,Actual time 13:17:16,Y
Kristina Boerder,Owls Head,10-08-2020 13:17:27,44.71153359,-62.81508565,G0164694.JPG,3,3,soft,1,1,0,PS,Actual time 13:17:26,Y
Kristina Boerder,Owls Head,10-08-2020 13:17:36,44.7114451,-62.81516906,G0164695.JPG,3,3,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:17:46,44.71135733,-62.81528346,G0164696.JPG,3,3,soft,1,0.1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:17:55,44.71128584,-62.81535952,G0164697.JPG,3,3,soft,1,0.1,0,PS,Actual time 13:17:56,Y
Kristina Boerder,Owls Head,10-08-2020 13:18:06,44.71119405,-62.81547517,G0164698.JPG,3,3,mixed,0,0,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:18:16,44.71110463,-62.81556528,G0164699.JPG,3,3,mixed,1,1,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:18:28,44.71101799,-62.81566674,G0164700.JPG,3,3,mixed,1,0.1,1,PS,Actual time 13:18:26,Y
Kristina Boerder,Owls Head,10-08-2020 13:18:36,44.71095207,-62.81576795,G0164701.JPG,3,3,mixed,0,0,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:18:46,44.71085957,-62.81585054,G0164702.JPG,3,3,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:18:56,44.71079296,-62.81598125,G0164703.JPG,3,2,soft,1,1,0,PS,crab seen,Y
Kristina Boerder,Owls Head,10-08-2020 13:19:06,44.71071818,-62.81608055,G0164704.JPG,3,2,soft,1,0.5,0,PS,crab,Y
Kristina Boerder,Owls Head,10-08-2020 13:19:16,44.71064496,-62.81622707,G0164705.JPG,3,2,soft,1,0.1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:19:26,44.71055695,-62.81633895,G0164706.JPG,2,2,soft,1,0.5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:19:34,44.71048302,-62.81642805,G0164707.JPG,3,2,soft,1,0.5,0,PS,Actual time 13:19:36,Y
Kristina Boerder,Owls Head,10-08-2020 13:19:48,44.71035718,-62.8165815,G0164708.JPG,3,2,soft,1,1,0,PS,Actual time 13:19:46,Y
Kristina Boerder,Owls Head,10-08-2020 13:19:56,44.71030396,-62.8166482,G0164709.JPG,3,2,soft,1,0.1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:20:06,44.71023843,-62.81675412,G0164710.JPG,3,2,soft,1,0.5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:20:17,44.71016818,-62.81689691,G0164711.JPG,3,3,soft,0,0,0,PS,Actual time 13:20:16,Y
Kristina Boerder,Owls Head,10-08-2020 13:20:26,44.71011253,-62.81703325,G0164712.JPG,3,3,mixed,1,0.5,1,PS,some dead eelgrass,Y
Kristina Boerder,Owls Head,10-08-2020 13:20:35,44.71005493,-62.8171857,G0164713.JPG,3,3,soft,1,0.5,0,PS,"Actual time 13:20:36, some dead eelgrass",Y
Kristina Boerder,Owls Head,10-08-2020 13:20:46,44.70998579,-62.81734252,G0164714.JPG,3,1,mixed,0,0,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:20:56,44.709945,-62.81750314,G0164715.JPG,2,2,soft,1,0.1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:21:06,44.70990059,-62.81762526,G0164716.JPG,3,2,soft,1,0.1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:21:14,44.70985765,-62.81774159,G0164717.JPG,3,2,soft,1,0.1,1,PS,Actual time 13:21:16,Y
Kristina Boerder,Owls Head,10-08-2020 13:21:26,44.70979009,-62.81793763,G0164718.JPG,3,2,soft,0,0,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:21:38,44.70972482,-62.81812539,G0164719.JPG,3,2,soft,0,0,0,PS,Actual time 13:21:36,Y
Kristina Boerder,Owls Head,10-08-2020 13:21:46,44.70968198,-62.81824754,G0164720.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:21:56,44.70962413,-62.81838872,G0164721.JPG,3,2,soft,1,0.5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:22:05,44.7095701,-62.81851836,G0164722.JPG,3,2,soft,0,0,0,PS,Actual time 13:22:06,Y
Kristina Boerder,Owls Head,10-08-2020 13:22:16,44.7095087,-62.81870433,G0164723.JPG,2,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:22:26,44.70945349,-62.81885958,G0164724.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:22:33,44.70943084,-62.81897578,G0164725.JPG,3,2,soft,0,0,0,PS,Actual time 13:22:36,Y
Kristina Boerder,Owls Head,10-08-2020 13:22:46,44.70939915,-62.81913055,G0164726.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:22:56,44.70936279,-62.819284,G0164727.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:23:06,44.70932913,-62.81944525,G0164728.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:23:16,44.70928767,-62.81961852,G0164729.JPG,2,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:23:26,44.70930077,-62.81977797,G0164730.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:23:37,44.70933489,-62.8199242,G0164731.JPG,2,2,soft,1,0.5,0,PS,Actual time 13:23:36,Y
Kristina Boerder,Owls Head,10-08-2020 13:23:46,44.70935658,-62.82007905,G0164732.JPG,3,2,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:23:56,44.70938498,-62.82025497,G0164733.JPG,3,2,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:24:06,44.70940359,-62.82041749,G0164734.JPG,2,2,mixed,0,0,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:24:16,44.70940862,-62.82058449,G0164735.JPG,2,2,mixed,0,0,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:24:28,44.70945426,-62.82077508,G0164736.JPG,2,2,soft,1,0.5,0,PS,Actual time 13:24:26,Y
Kristina Boerder,Owls Head,10-08-2020 13:24:36,44.70948302,-62.82091868,G0164737.JPG,2,2,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:24:46,44.70951561,-62.82108521,G0164738.JPG,2,2,soft,1,0.5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:24:56,44.70956822,-62.8212614,G0164739.JPG,2,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:25:06,44.70960262,-62.82141793,G0164740.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:25:16,44.70965018,-62.82156342,G0164741.JPG,3,2,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:25:26,44.70968806,-62.82170327,G0164742.JPG,3,2,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:25:36,44.70972687,-62.82181477,G0164743.JPG,2,2,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:25:46,44.70975113,-62.82196433,G0164744.JPG,2,2,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:25:56,44.70976341,-62.82213847,G0164745.JPG,2,2,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:26:06,44.70977011,-62.82230878,G0164746.JPG,2,2,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:26:16,44.7097935,-62.82246616,G0164747.JPG,3,2,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:26:25,44.70982486,-62.82261036,G0164748.JPG,2,2,soft,1,1,0,PS,Actual time 13:26:26,Y
Kristina Boerder,Owls Head,10-08-2020 13:26:36,44.7098335,-62.82278478,G0164749.JPG,2,2,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:26:46,44.70985619,-62.82292633,G0164750.JPG,2,2,soft,1,0.5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:26:56,44.70984476,-62.82308869,G0164751.JPG,2,2,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:27:06,44.70982283,-62.82325458,G0164752.JPG,3,2,soft,1,0.5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:27:16,44.70981644,-62.82341176,G0164753.JPG,2,2,mixed,1,0.5,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:27:25,44.70982301,-62.82354717,G0164754.JPG,2,2,soft,1,1,0,PS,Actual time 13:27:26,Y
Kristina Boerder,Owls Head,10-08-2020 13:27:36,44.70984552,-62.82369381,G0164755.JPG,2,2,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:27:46,44.7098829,-62.8238206,G0164756.JPG,2,2,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:27:56,44.70991789,-62.82388658,G0164757.JPG,3,2,soft,1,4,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:28:06,44.70993514,-62.82393709,G0164758.JPG,3,2,soft,1,3,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:28:16,44.70998619,-62.82399129,G0164759.JPG,3,2,soft,1,4,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:28:26,44.71004806,-62.82401142,G0164760.JPG,3,2,soft,1,3,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:28:36,44.71011764,-62.82406212,G0164761.JPG,3,2,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:28:46,44.71017961,-62.82414391,G0164762.JPG,2,2,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:28:56,44.71020163,-62.82423869,G0164763.JPG,3,2,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:29:06,44.71020186,-62.8242874,G0164764.JPG,3,2,soft,1,4,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:29:16,44.71019726,-62.8243992,G0164765.JPG,3,2,soft,1,3,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:29:26,44.71015782,-62.8245307,G0164766.JPG,3,2,soft,1,3,0,PS,some dead eelgrass,Y
Kristina Boerder,Owls Head,10-08-2020 13:29:36,44.71014314,-62.82468067,G0164767.JPG,2,2,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:29:46,44.71011062,-62.82481156,G0164768.JPG,3,2,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:29:56,44.7101094,-62.82496804,G0164769.JPG,3,2,soft,1,0.1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:30:06,44.71008035,-62.82511966,G0164770.JPG,3,2,mixed,0,0,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:30:16,44.71006126,-62.82519611,G0164771.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:30:24,44.71004369,-62.82530677,G0164772.JPG,3,2,mixed,1,0.1,1,PS,Actual time 13:30:26,Y
Kristina Boerder,Owls Head,10-08-2020 13:30:36,44.71000286,-62.82542614,G0164773.JPG,2,2,mixed,0,0,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:30:46,44.70996765,-62.8255302,G0164774.JPG,3,2,mixed,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:30:56,44.70994455,-62.8256023,G0164775.JPG,3,2,soft,0,0,0,PS,crab seen,Y
